id_lancamento,data_lancamento,id_centro_custo,id_categoria,id_fornecedor,id_campanha_marketing,valor_lancamento,status_pagamento
2488,2023-12-30,1,101,5,,2384.7,Pago
2489,2023-12-31,5,124,14,,1000.54,PAGO
2490,2023-12-31,1,105,4,,745.55,Paga
2491,2024-01-01,1,104,12,,3907.34,Pago
2492,2024-01-01,1,101,15,,2375.28,Pago
2493,2024-01-01,7,132,14,,3458.08,PAGO
2494,2024-01-01,2,106,10,,2643.07,PAGO
2495,2024-01-01,3,112,7,,2918.58,Paga
2496,2024-01-01,8,137,14,,1962.9,PAGO
2497,2024-01-01,1,104,2,,3462.88,Pago
2498,2024-01-01,5,124,15,,3273.64,Paga
2499,2024-01-01,1,101,6,,3376.4,Paga
2500,2024-01-01,1,102,16,,1290.72,Pago
2501,2024-01-01,3,112,13,,1220.94,Paga
2502,2024-01-02,8,140,12,,3091.25,Pago
2503,2024-01-02,4,119,15,,3399.85,Pago
2504,2024-01-02,3,112,1,,2159.73,PAGO
2505,2024-01-02,10,148,9,,1063.12,Paga
2506,2024-01-02,3,111,2,,1685.1,Paga
2507,2024-01-02,10,147,14,,2012.43,Pago
2508,2024-01-02,2,108,15,,1044.09,PAGO
2509,2024-01-02,1,104,12,,2965.42,Pago
2510,2024-01-02,7,133,13,,3605.17,Paga
2511,2024-01-03,6,128,19,,3552.62,Pago
2512,2024-01-03,1,101,1,,766.78,Paga
2513,2024-01-03,9,143,1,,1471.18,PAGO
2514,2024-01-03,5,122,8,,1580.7,Paga
2515,2024-01-03,8,138,15,,3676.42,PAGO
2516,2024-01-03,4,116,5,,3306.21,Paga
2517,2024-01-04,3,114,20,,1759.19,Paga
2518,2024-01-04,1,105,11,,1918.06,PAGO
2519,2024-01-04,10,146,6,,1671.4,Pago
2520,2024-01-04,9,145,11,,3500.14,PAGO
2521,2024-01-04,6,126,15,,3406.6,PAGO
2522,2024-01-04,1,103,13,,2662.06,PAGO
2523,2024-01-04,8,136,6,,1747.11,Pago
2524,2024-01-05,8,137,20,,3785.32,PAGO
2525,2024-01-05,2,110,11,,3302.32,Pago
2526,2024-01-05,4,117,10,,1961.87,Paga
2527,2024-01-05,10,148,19,,852.14,PAGO
2528,2024-01-05,9,142,20,,3895.41,Pago
2529,2024-01-06,2,108,13,,1563.41,PAGO
2530,2024-01-07,2,110,20,,-1491.92,PAGO
2531,2024-01-07,9,142,9,,3842.64,Paga
2532,2024-01-08,1,102,18,,3174.68,PAGO
2533,2024-01-08,2,109,8,,1991.61,Pago
2534,2024-01-08,2,108,2,,3555.51,PAGO
2535,2024-01-08,2,109,5,,2671.87,Paga
2536,2024-01-08,9,141,2,,1448.56,Pago
2537,2024-01-08,10,147,17,,1766.61,Paga
2538,2024-01-08,9,141,20,,2166.81,Pago
2539,2024-01-08,7,135,1,,860.64,Paga
2540,2024-01-09,8,137,15,,2162.09,PAGO
2541,2024-01-09,999,121,20,,486.0,PAGO
2542,2024-01-09,7,131,17,,851.66,Paga
2543,2024-01-09,3,111,14,,1112.41,Pago
2544,2024-01-09,4,118,6,,1266.32,Pago
2545,2024-01-10,6,130,10,,2785.77,Paga
2546,2024-01-10,3,113,5,,816.76,Paga
2547,2024-01-10,4,119,13,,1584.08,Pago
2548,2024-01-10,1,102,10,,-2518.17,PAGO
2549,2024-01-10,4,119,14,,1409.33,PAGO
2550,2024-01-10,5,125,9,,3064.82,PAGO
2551,2024-01-10,1,102,5,,3520.08,PAGO
2552,2024-01-10,2,108,9,,3522.26,PAGO
2553,2024-01-10,7,134,13,,778.63,Pago
2554,2024-01-11,10,150,10,,3886.59,Paga
2555,2024-01-11,10,149,9,,3877.6,PAGO
2556,2024-01-11,3,115,1,,2192.85,Pago
2557,2024-01-11,7,134,7,,1712.99,Paga
2558,2024-01-11,6,129,5,,2519.04,PAGO
2559,2024-01-11,10,150,16,,3206.28,PAGO
2560,2024-01-11,7,135,14,,2156.12,PAGO
2561,2024-01-11,1,103,9,,661.39,Paga
2562,2024-01-11,10,147,20,,563.45,Pago
2563,2024-01-11,999,107,10,,-3965.96,Paga
2564,2024-01-11,1,104,10,,3733.8,Pago
2565,2024-01-11,4,116,1,,3508.72,PAGO
2566,2024-01-12,9,145,2,,2083.68,Pago
2567,2024-01-12,10,150,5,,2252.56,PAGO
2568,2024-01-12,5,121,11,,1452.12,PAGO
2569,2024-01-12,4,116,4,,2366.87,Paga
2570,2024-01-12,10,148,18,,2323.06,PAGO
2571,2024-01-12,1,103,8,,1728.73,Pago
2572,2024-01-12,1,104,16,,2539.61,Paga
2573,2024-01-12,3,113,9,,3428.38,Pago
2574,2024-01-13,3,113,13,,1057.05,Pago
2575,2024-01-14,1,101,12,,2085.56,Paga
2576,2024-01-15,4,119,11,,527.41,PAGO
2577,2024-01-15,10,150,15,,2470.96,Pago
2578,2024-01-15,1,102,15,,1333.43,Pago
2579,2024-01-15,5,125,18,,2513.95,Paga
2580,2024-01-15,7,132,16,,3142.97,Paga
2581,2024-01-16,6,126,18,,3154.09,PAGO
2582,2024-01-16,6,126,12,,2036.62,Pago
2583,2024-01-16,2,108,18,,1536.37,Pago
2584,2024-01-16,6,130,4,,205.53,Paga
2585,2024-01-16,6,129,20,,1190.17,PAGO
2586,2024-01-16,2,109,19,,-378.19,Paga
2587,2024-01-16,4,116,1,,2923.93,Paga
2588,2024-01-16,4,120,1,,3707.85,PAGO
2589,2024-01-16,4,120,17,,1653.95,Pago
2590,2024-01-16,6,130,1,,2307.8,PAGO
2591,2024-01-16,8,140,3,,2253.84,Pago
2592,2024-01-17,5,124,14,,2895.32,Pago
2593,2024-01-17,3,112,1,,410.88,Pago
2594,2024-01-17,9,145,18,,3620.01,Paga
2595,2024-01-17,8,136,20,,2467.01,Pago
2596,2024-01-17,2,110,3,,3388.56,PAGO
2597,2024-01-17,2,107,18,,2786.85,Pago
2598,2024-01-17,5,125,4,,1486.31,Pago
2599,2024-01-17,2,110,6,,2693.55,Pago
2600,2024-01-17,3,111,9,,1391.45,PAGO
2601,2024-01-17,6,128,5,,1325.81,PAGO
2602,2024-01-17,4,116,19,,1886.41,Pago
2603,2024-01-18,4,120,14,,1234.74,Paga
2604,2024-01-18,3,112,1,,-1441.52,PAGO
2605,2024-01-18,3,114,18,,479.96,PAGO
2606,2024-01-18,8,136,2,,1021.11,Paga
2607,2024-01-18,7,132,5,,357.81,Paga
2608,2024-01-18,9,141,4,,-2658.52,Paga
2609,2024-01-18,1,102,8,,2429.24,PAGO
2610,2024-01-18,1,102,15,,1586.38,Pago
2611,2024-01-18,6,130,6,,1976.47,PAGO
2612,2024-01-18,7,131,15,,388.25,PAGO
2613,2024-01-19,8,138,5,,2714.03,Paga
2614,2024-01-19,1,103,11,,1286.15,PAGO
2615,2024-01-19,4,120,20,,544.14,PAGO
2616,2024-01-19,7,133,11,,2591.15,PAGO
2617,2024-01-19,7,134,16,,796.22,Pago
2618,2024-01-19,10,149,14,,398.87,PAGO
2619,2024-01-19,2,109,15,,3393.35,Paga
2620,2024-01-19,3,114,3,,3626.83,Paga
2621,,6,130,15,,1587.63,Pago
2622,2024-01-19,4,116,19,,1808.01,Pago
2623,2024-01-20,6,127,15,,881.12,Paga
2624,2024-01-21,1,104,11,,3880.79,PAGO
2625,2024-01-21,8,140,17,,406.77,PAGO
2626,2024-01-21,10,150,7,,1711.87,PAGO
2627,2024-01-22,6,129,16,,3563.66,PAGO
2628,2024-01-22,5,125,6,,1948.02,PAGO
2629,2024-01-22,4,119,4,,3420.75,PAGO
2630,2024-01-22,10,147,5,,822.98,PAGO
2631,2024-01-22,10,149,10,,1008.27,PAGO
2632,2024-01-22,5,121,13,,906.96,PAGO
2633,2024-01-22,8,139,8,,2545.78,PAGO
2634,2024-01-22,10,147,8,,1050.57,PAGO
2635,2024-01-22,3,111,7,,-2385.88,Paga
2636,2024-01-22,4,117,3,,2161.81,Paga
2637,2024-01-22,999,150,11,,2196.03,PAGO
2638,2024-01-23,6,128,11,,2822.17,Pago
2639,2024-01-23,7,135,1,,2820.96,PAGO
2640,2024-01-23,1,104,14,,3196.69,Pago
2641,2024-01-23,3,112,17,,2072.5,Paga
2642,2024-01-23,1,104,1,,1726.87,Paga
2643,2024-01-23,4,120,6,,1573.72,Pago
2644,2024-01-24,3,113,2,,522.29,Pago
2645,2024-01-24,3,114,12,,1226.94,PAGO
2646,,9,142,14,,1826.51,Paga
2647,2024-01-24,3,111,12,,3402.52,Pago
2648,2024-01-24,7,133,20,,3794.28,PAGO
2649,2024-01-24,8,140,19,,993.69,PAGO
2650,2024-01-24,8,140,9,,3386.84,PAGO
2651,2024-01-24,10,150,1,,1823.55,PAGO
2652,2024-01-24,5,125,14,,2868.36,PAGO
2653,2024-01-25,4,117,5,,700.79,Pago
2654,2024-01-25,2,107,3,,2930.68,PAGO
2655,2024-01-25,2,108,3,,2540.49,PAGO
2656,2024-01-25,3,114,7,,1860.36,PAGO
2657,2024-01-25,10,150,6,,2872.16,Paga
2658,2024-01-25,6,129,17,,2917.5,PAGO
2659,2024-01-25,9,142,16,,3654.18,Pago
2660,2024-01-25,1,103,3,,2697.61,Paga
2661,2024-01-25,4,118,20,,2387.03,Paga
2662,2024-01-26,7,131,19,,3061.55,Paga
2663,2024-01-26,7,132,15,,-3557.66,PAGO
2664,2024-01-26,3,112,5,,1700.89,Pago
2665,2024-01-26,999,131,11,,1659.93,Pago
2666,2024-01-26,8,140,13,,1744.14,Paga
2667,2024-01-26,6,128,6,,3056.11,Paga
2668,2024-01-26,999,124,17,,1837.62,Pago
2669,2024-01-26,7,135,12,,3452.18,Paga
2670,2024-01-26,5,123,17,,604.74,Pago
2671,2024-01-27,5,121,14,,746.14,Pago
2672,2024-01-27,1,105,15,,3147.02,Paga
2673,2024-01-27,1,102,5,,1751.2,Pago
2674,2024-01-27,4,120,2,,2643.35,Pago
2675,2024-01-28,1,105,1,,3152.06,Paga
2676,2024-01-28,10,149,19,,2624.29,PAGO
2677,2024-01-29,3,113,20,,1479.21,Pago
2678,2024-01-29,5,125,13,,250.09,Paga
2679,2024-01-29,8,138,8,,3953.86,Pago
2680,2024-01-29,10,148,5,,2771.96,Paga
2681,2024-01-29,7,131,2,,840.63,PAGO
2682,2024-01-29,4,116,9,,1544.34,PAGO
2683,2024-01-29,10,146,15,,1980.85,Paga
2684,2024-01-29,8,139,4,,1285.67,Paga
2685,2024-01-29,5,121,6,,2151.24,Paga
2686,2024-01-29,4,116,17,,2103.27,PAGO
2687,2024-01-29,7,135,8,,3262.73,Paga
2688,2024-01-29,3,114,9,,318.29,PAGO
2689,2024-01-30,8,139,15,,3386.85,Paga
2690,2024-01-30,4,116,3,,1659.01,Pago
2691,2024-01-30,6,126,18,,3930.56,PAGO
2692,2024-01-30,9,142,19,,1320.62,Pago
2693,2024-01-30,5,124,8,,2566.86,PAGO
2694,2024-01-30,3,114,19,,2954.74,Pago
2695,2024-01-30,1,102,14,,3558.83,Pago
2696,2024-01-31,5,125,15,,2585.21,Paga
2697,2024-01-31,8,140,11,,1427.25,Paga
2698,2024-01-31,6,127,20,,2454.72,Pago
2699,2024-01-31,1,104,16,,3046.0,Paga
2700,2024-01-31,10,146,13,,2319.74,Paga
2701,2024-01-31,3,114,7,,3341.74,Pago
2702,2024-01-31,9,141,19,,3472.73,Pago
2703,2024-01-31,7,131,11,,885.55,PAGO
2704,2024-01-31,2,110,18,,3538.28,PAGO
2705,2024-01-31,9,144,16,,3419.87,Pago
2706,2024-02-01,7,134,5,,2918.02,PAGO
2707,2024-02-01,4,119,8,,3161.48,PAGO
2708,2024-02-01,4,118,20,,3640.1,PAGO
2709,2024-02-01,8,136,20,,1121.92,Paga
2710,2024-02-01,7,135,15,,3175.17,Pago
2711,2024-02-02,8,139,7,,1097.28,Pago
2712,2024-02-02,2,108,2,,1451.22,PAGO
2713,2024-02-02,6,127,8,,2646.09,PAGO
2714,2024-02-02,9,143,18,,2901.45,Paga
2715,2024-02-02,4,116,4,,3893.06,Paga
2716,2024-02-03,4,118,13,,3433.16,Pago
2717,2024-02-03,9,145,20,,483.66,Pago
2718,2024-02-04,9,141,9,,3520.1,Pago
2719,2024-02-04,6,129,1,,2147.04,Paga
2720,2024-02-04,4,119,7,,2957.39,Paga
2721,2024-02-04,3,115,4,,1413.33,Pago
2722,2024-02-05,10,149,5,,1591.0,PAGO
2723,2024-02-05,8,137,2,,596.95,Paga
2724,2024-02-05,3,115,6,,3353.49,Paga
2725,2024-02-05,4,117,18,,865.19,Pago
2726,2024-02-05,6,128,7,,2242.67,PAGO
2727,2024-02-05,5,123,12,,3219.89,Paga
2728,2024-02-05,10,148,20,,2270.12,PAGO
2729,2024-02-05,2,109,3,,441.84,Pago
2730,2024-02-05,9,141,4,,1737.06,PAGO
2731,2024-02-05,4,118,19,,3383.55,PAGO
2732,2024-02-06,9,142,5,,2837.18,Paga
2733,2024-02-06,9,144,1,,1296.74,PAGO
2734,2024-02-06,3,114,19,,3854.62,PAGO
2735,2024-02-06,7,132,13,,642.99,Pago
2736,2024-02-06,999,134,8,,1854.93,Pago
2737,2024-02-06,5,122,8,,3282.97,Pago
2738,2024-02-06,5,125,14,,2435.86,Pago
2739,2024-02-06,9,142,15,,3586.19,Paga
2740,2024-02-06,10,146,10,,1444.11,PAGO
2741,2024-02-07,10,147,12,,1002.9,Paga
2742,2024-02-07,7,133,16,,732.43,Paga
2743,2024-02-07,3,114,13,,1029.1,PAGO
2744,2024-02-07,10,148,9,,1552.86,Pago
2745,2024-02-07,2,108,18,,2509.85,Pago
2746,2024-02-08,1,102,9,,3023.21,Paga
2747,2024-02-08,5,123,8,,3525.02,Paga
2748,2024-02-08,10,146,9,,1342.62,Pago
2749,2024-02-08,7,131,3,,1620.41,Paga
2750,2024-02-08,2,108,11,,2847.39,PAGO
2751,2024-02-08,999,116,8,,709.25,PAGO
2752,2024-02-08,8,139,12,,2672.4,Paga
2753,2024-02-08,9,141,10,,427.14,PAGO
2754,2024-02-08,4,120,18,,520.37,Pago
2755,2024-02-08,7,132,4,,2598.97,Pago
2756,2024-02-09,10,149,2,,2597.27,Paga
2757,2024-02-09,7,135,7,,2676.45,Pago
2758,2024-02-09,4,116,2,,1614.69,Paga
2759,2024-02-09,1,102,11,,941.9,Pago
2760,2024-02-09,1,103,5,,3678.95,Pago
2761,2024-02-10,7,134,19,,2025.52,Pago
2762,2024-02-11,1,101,17,,3935.79,Paga
2763,2024-02-11,3,112,19,,715.6,Pago
2764,2024-02-12,3,112,20,,379.33,Paga
2765,2024-02-12,1,101,4,,632.71,Pago
2766,2024-02-12,4,117,7,,2638.62,Paga
2767,2024-02-12,3,112,11,,2985.16,Paga
2768,2024-02-12,3,112,15,,1356.26,PAGO
2769,2024-02-12,7,131,2,,858.4,PAGO
2770,2024-02-12,10,148,8,,1140.57,Paga
2771,2024-02-13,10,150,13,,2620.51,Paga
2772,2024-02-13,2,108,19,,2815.76,Paga
2773,2024-02-13,2,108,17,,2054.12,Paga
2774,2024-02-13,1,105,12,,3681.27,Paga
2775,2024-02-13,4,117,9,,1736.42,PAGO
2776,2024-02-13,7,134,14,,2934.78,PAGO
2777,2024-02-13,3,115,13,,2295.49,Paga
2778,2024-02-13,8,140,14,,772.79,Pago
2779,2024-02-13,4,120,18,,3738.64,Paga
2780,2024-02-14,9,144,18,,1136.13,PAGO
2781,2024-02-14,3,113,18,,2348.93,PAGO
2782,2024-02-14,2,109,17,,565.49,Pago
2783,2024-02-14,4,119,13,,535.86,Pago
2784,2024-02-14,1,104,16,,2826.31,Pago
2785,2024-02-14,9,141,5,,2312.54,Pago
2786,2024-02-14,2,108,13,,1713.28,Pago
2787,2024-02-14,3,113,13,,2641.29,Pago
2788,2024-02-14,5,123,5,,3052.48,Pago
2789,2024-02-14,10,150,17,,2596.31,Paga
2790,2024-02-15,2,107,3,,2639.72,PAGO
2791,2024-02-15,10,149,7,,1915.69,PAGO
2792,2024-02-15,6,127,19,,2480.31,Pago
2793,2024-02-15,1,101,2,,1725.14,PAGO
2794,2024-02-15,2,107,14,,1060.4,Paga
2795,2024-02-15,8,137,19,,3836.59,Paga
2796,2024-02-16,2,106,9,,3829.05,Paga
2797,2024-02-16,9,141,3,,594.17,Pago
2798,2024-02-16,1,101,5,,3424.0,PAGO
2799,2024-02-16,9,145,18,,3357.02,Paga
2800,2024-02-16,1,101,7,,3529.45,PAGO
2801,2024-02-16,5,125,2,,3602.21,Paga
2802,2024-02-16,4,118,4,,950.43,Paga
2803,2024-02-16,8,140,4,,578.82,PAGO
2804,2024-02-16,2,109,1,,640.82,Pago
2805,2024-02-17,5,124,3,,2742.23,Pago
2806,2024-02-17,5,121,16,,653.08,PAGO
2807,2024-02-18,10,147,14,,3885.06,Paga
2808,2024-02-19,10,146,4,,1107.6,Pago
2809,2024-02-19,7,131,10,,3173.34,Paga
2810,2024-02-19,1,101,20,,2897.95,Pago
2811,2024-02-19,7,132,11,,1676.44,Paga
2812,2024-02-19,999,114,3,,3010.46,Pago
2813,2024-02-19,8,140,12,,2262.65,PAGO
2814,2024-02-19,7,134,2,,2497.13,PAGO
2815,2024-02-19,1,103,13,,602.67,PAGO
2816,2024-02-20,6,128,3,,3157.53,Paga
2817,2024-02-20,8,137,9,,1680.92,Pago
2818,2024-02-20,7,131,9,,2010.36,PAGO
2819,2024-02-20,2,107,6,,219.36,Paga
2820,2024-02-20,5,121,1,,3192.32,PAGO
2821,2024-02-20,7,134,4,,2257.68,Pago
2822,2024-02-20,8,137,4,,2237.93,Pago
2823,2024-02-20,2,108,6,,3506.69,PAGO
2824,2024-02-21,9,142,7,,1278.85,PAGO
2825,2024-02-21,6,130,18,,2446.01,Paga
2826,2024-02-21,5,124,4,,2500.29,Pago
2827,2024-02-21,4,118,5,,2734.65,Paga
2828,2024-02-21,3,115,12,,2449.78,Pago
2829,2024-02-21,8,140,18,,3926.07,PAGO
2830,2024-02-21,1,101,11,,290.17,Paga
2831,2024-02-22,5,121,9,,2530.4,Pago
2832,2024-02-22,5,124,2,,2311.55,Paga
2833,2024-02-22,3,111,8,,2637.93,PAGO
2834,2024-02-22,6,129,8,,3929.09,PAGO
2835,2024-02-22,8,140,20,,2423.69,Pago
2836,2024-02-22,8,138,11,,3738.42,Pago
2837,2024-02-22,6,130,10,,1428.02,Paga
2838,2024-02-22,1,105,20,,3086.33,Pago
2839,2024-02-23,10,146,14,,2819.99,Paga
2840,2024-02-23,1,104,15,,453.37,Pago
2841,2024-02-23,5,123,3,,1887.4,Pago
2842,2024-02-23,4,119,12,,2722.75,Pago
2843,2024-02-23,4,116,20,,2145.71,Pago
2844,2024-02-23,7,133,11,,1223.54,Paga
2845,2024-02-23,1,105,7,,1271.54,Pago
2846,2024-02-23,5,125,4,,218.12,Pago
2847,2024-02-23,6,128,15,,1137.08,Paga
2848,2024-02-23,5,125,1,,3727.03,Paga
2849,2024-02-23,3,113,5,,825.26,Paga
2850,2024-02-24,10,148,5,,1563.58,Pago
2851,2024-02-24,9,144,13,,1060.17,Paga
2852,2024-02-24,3,115,20,,2480.36,Paga
2853,2024-02-25,3,111,4,,1347.73,Paga
2854,2024-02-25,6,127,1,,2443.29,Paga
2855,2024-02-26,4,117,6,,3313.75,Pago
2856,2024-02-26,999,141,19,,1347.87,Paga
2857,2024-02-26,1,101,20,,2390.53,PAGO
2858,2024-02-26,8,136,11,,2494.07,Pago
2859,2024-02-26,7,131,9,,1631.77,Pago
2860,,8,136,15,,2153.67,Paga
2861,2024-02-26,10,150,7,,3285.2,Pago
2862,2024-02-26,3,112,18,,514.81,Paga
2863,2024-02-26,2,108,1,,1459.69,Paga
2864,2024-02-26,2,110,3,,1323.69,Paga
2865,2024-02-26,8,139,16,,1826.05,Paga
2866,2024-02-27,2,107,11,,300.71,PAGO
2867,2024-02-27,8,140,5,,408.79,PAGO
2868,2024-02-27,4,116,1,,2765.66,Paga
2869,2024-02-27,7,134,16,,2603.92,Pago
2870,2024-02-27,2,110,17,,1551.8,Pago
2871,2024-02-27,5,125,5,,1597.01,Pago
2872,2024-02-27,10,148,11,,931.75,Pago
2873,2024-02-27,4,120,3,,3058.9,PAGO
2874,2024-02-27,4,117,13,,1186.68,Paga
2875,2024-02-27,10,147,16,,681.88,Paga
2876,2024-02-27,9,142,11,,3245.5,Paga
2877,2024-02-28,9,142,13,,356.73,Pago
2878,2024-02-28,6,127,8,,2861.25,Paga
2879,2024-02-28,6,126,8,,3260.83,Paga
2880,2024-02-28,4,119,20,,3810.69,Paga
2881,2024-02-28,8,139,9,,1188.68,Paga
2882,2024-02-28,10,148,1,,2891.0,Pago
2883,2024-02-28,7,135,4,,692.53,PAGO
2884,2024-02-28,3,111,6,,3492.2,Pago
2885,2024-02-29,6,126,5,,2532.78,PAGO
2886,2024-02-29,2,107,1,,2387.01,Paga
2887,2024-02-29,3,112,1,,3192.2,Paga
2888,2024-02-29,5,123,4,,3895.37,PAGO
2889,2024-02-29,9,143,17,,2852.84,Pago
2890,2024-02-29,3,111,5,,1311.9,PAGO
2891,2024-02-29,4,117,9,,1889.89,PAGO
2892,2024-02-29,6,126,13,,2927.52,Paga
2893,2024-03-01,7,132,5,,-2749.43,PAGO
2894,2024-03-01,3,111,17,,3322.48,Pago
2895,2024-03-01,5,122,7,,1673.25,Paga
2896,2024-03-01,7,134,18,,2767.64,Paga
2897,2024-03-01,10,149,11,,2095.31,PAGO
2898,2024-03-01,5,125,12,,3685.95,Paga
2899,2024-03-01,7,133,12,,2359.39,Pago
2900,2024-03-01,2,110,1,,3736.01,Paga
2901,2024-03-02,2,108,2,,1308.74,Pago
2902,2024-03-03,4,120,9,,2988.24,PAGO
2903,2024-03-04,1,103,11,,433.46,Pago
2904,2024-03-04,2,107,7,,3367.82,Pago
2905,2024-03-04,8,138,1,,1940.71,Paga
2906,2024-03-04,2,109,15,,2162.01,Paga
2907,2024-03-04,9,143,4,,337.15,PAGO
2908,2024-03-04,7,135,14,,2203.04,PAGO
2909,2024-03-05,2,108,4,,2160.64,Paga
2910,2024-03-05,2,110,7,,2370.89,Paga
2911,2024-03-05,4,117,11,,1772.53,Paga
2912,2024-03-05,9,142,14,,1624.71,Paga
2913,2024-03-05,6,129,8,,2881.24,PAGO
2914,2024-03-05,10,150,5,,3127.76,PAGO
2915,2024-03-06,8,139,14,,1473.57,Pago
2916,2024-03-06,999,135,5,,2042.53,Pago
2917,2024-03-06,9,143,18,,977.13,Paga
2918,2024-03-06,4,118,11,,1403.29,PAGO
2919,,3,115,18,,1608.34,Paga
2920,2024-03-06,8,137,1,,3777.23,Pago
2921,2024-03-07,4,120,4,,3487.11,Pago
2922,2024-03-07,2,110,13,,1311.46,Paga
2923,2024-03-07,999,116,2,,3164.88,Pago
2924,2024-03-07,3,113,2,,735.09,Paga
2925,2024-03-07,6,129,20,,3425.31,PAGO
2926,2024-03-07,7,131,20,,2775.85,PAGO
2927,2024-03-07,7,133,20,,3133.15,Paga
2928,2024-03-07,7,135,12,,3447.84,Pago
2929,2024-03-07,3,112,12,,3757.44,Paga
2930,2024-03-07,4,119,9,,2571.74,PAGO
2931,2024-03-07,4,120,8,,2873.0,Paga
2932,2024-03-07,7,131,11,,3096.6,Paga
2933,2024-03-08,2,106,17,,463.12,PAGO
2934,2024-03-08,1,102,15,,1725.04,PAGO
2935,2024-03-08,6,130,17,,1931.71,PAGO
2936,2024-03-08,9,142,16,,1561.0,Pago
2937,2024-03-08,10,146,14,,3309.17,Paga
2938,2024-03-09,5,122,16,,3286.79,Pago
2939,2024-03-09,3,114,11,,1808.47,Pago
2940,,5,125,2,,3626.24,PAGO
2941,2024-03-09,3,111,1,,2275.2,PAGO
2942,2024-03-10,2,110,4,,291.53,Paga
2943,2024-03-10,7,132,14,,2972.61,PAGO
2944,2024-03-10,4,119,2,,2473.44,Pago
2945,2024-03-11,9,145,10,,2436.85,Pago
2946,2024-03-11,9,141,9,,859.26,PAGO
2947,2024-03-11,2,108,8,,2266.27,PAGO
2948,2024-03-11,1,103,14,,2883.85,PAGO
2949,2024-03-11,7,132,5,,2228.4,PAGO
2950,2024-03-12,9,141,9,,1525.4,PAGO
2951,2024-03-12,8,136,3,,3512.9,PAGO
2952,2024-03-12,1,103,20,,2787.35,Pago
2953,2024-03-12,7,134,4,,3733.5,PAGO
2954,2024-03-12,9,145,16,,3952.25,PAGO
2955,2024-03-12,7,133,4,,2661.03,PAGO
2956,2024-03-12,9,144,14,,2019.12,Pago
2957,2024-03-12,4,119,13,,2270.04,PAGO
2958,2024-03-12,3,114,15,,3712.41,Pago
2959,2024-03-12,9,145,13,,242.53,PAGO
2960,2024-03-12,6,127,20,,911.59,PAGO
2961,2024-03-13,8,138,11,,2406.96,Pago
2962,2024-03-13,6,130,16,,2011.16,Paga
2963,2024-03-13,7,133,1,,294.76,Pago
2964,2024-03-13,6,126,4,,3712.26,PAGO
2965,2024-03-13,7,133,19,,2034.81,PAGO
2966,2024-03-14,7,133,10,,3245.44,PAGO
2967,2024-03-14,9,144,6,,349.64,PAGO
2968,2024-03-14,5,123,16,,2458.59,PAGO
2969,2024-03-14,6,129,7,,3971.19,PAGO
2970,2024-03-14,1,101,13,,586.37,Pago
2971,2024-03-14,1,104,20,,1245.9,PAGO
2972,2024-03-14,6,127,4,,3982.76,Pago
2973,2024-03-14,9,141,1,,1660.88,Pago
2974,2024-03-14,3,113,19,,3184.89,Paga
2975,2024-03-14,8,138,11,,1109.03,PAGO
2976,2024-03-15,2,108,16,,1359.29,PAGO
2977,2024-03-15,5,121,10,,2937.37,PAGO
2978,2024-03-15,5,123,18,,1031.71,Paga
2979,2024-03-15,9,144,7,,1544.96,PAGO
2980,2024-03-15,5,125,14,,3017.36,Pago
2981,2024-03-15,3,114,11,,3362.07,Pago
2982,2024-03-15,4,117,1,,311.33,PAGO
2983,2024-03-15,9,145,20,,1304.77,Pago
2984,2024-03-15,9,142,14,,2696.17,PAGO
2985,2024-03-15,10,148,11,,3492.78,Pago
2986,2024-03-15,1,103,6,,3979.2,Pago
2987,2024-03-15,1,101,7,,1939.97,Paga
2988,2024-03-16,8,139,11,,1063.65,PAGO
2989,2024-03-17,6,126,12,,1118.42,Pago
2990,2024-03-17,2,108,11,,346.12,Pago
2991,2024-03-17,1,102,5,,3845.8,Pago
2992,2024-03-18,10,148,16,,3132.76,PAGO
2993,2024-03-18,10,148,12,,914.74,PAGO
2994,2024-03-18,10,146,9,,1244.13,Pago
2995,2024-03-18,3,115,4,,1849.7,PAGO
2996,2024-03-18,1,105,12,,1581.21,Pago
2997,2024-03-18,5,123,20,,3827.33,Paga
2998,2024-03-18,2,110,12,,1082.17,Pago
2999,2024-03-18,6,128,14,,3072.04,Pago
3000,2024-03-18,3,114,13,,908.61,Pago
3001,2024-03-18,2,107,6,,3414.25,PAGO
3002,2024-03-18,7,133,4,,3555.29,Pago
3003,2024-03-18,9,144,8,,1690.57,Pago
3004,2024-03-19,10,149,14,,1113.9,Pago
3005,2024-03-19,8,136,18,,1380.91,Pago
3006,2024-03-19,3,112,4,,3674.64,PAGO
3007,2024-03-19,3,112,2,,1265.51,Pago
3008,2024-03-19,5,125,12,,1507.79,Pago
3009,2024-03-19,10,147,8,,1722.8,Paga
3010,2024-03-20,4,118,20,,703.56,Paga
3011,2024-03-20,10,146,9,,618.76,Paga
3012,2024-03-20,4,116,20,,2181.08,PAGO
3013,2024-03-20,6,127,19,,3678.34,Pago
3014,2024-03-20,8,139,19,,651.07,PAGO
3015,2024-03-20,2,109,15,,2498.84,Paga
3016,2024-03-21,3,115,17,,623.86,Paga
3017,2024-03-21,8,137,19,,3316.37,Pago
3018,2024-03-21,2,108,1,,1882.08,PAGO
3019,2024-03-21,6,127,12,,-2346.54,PAGO
3020,2024-03-21,10,150,11,,3393.85,Pago
