id_lancamento,data_lancamento,id_centro_custo,id_categoria,id_fornecedor,id_campanha_marketing,valor_lancamento,status_pagamento
6874,2024-03-01,3,111,2,,1399.74,Paga
6875,2024-03-01,3,111,10,,5182.67,PAGO
6876,2024-03-01,5,124,17,,1227.41,PAGO
6877,2024-03-01,9,144,10,,612.11,PAGO
6878,2024-03-01,9,141,15,,3536.55,Pago
6879,2024-03-01,3,115,13,,106.08,PAGO
6880,2024-03-01,8,138,14,,4797.69,Pago
6881,2024-03-01,5,123,4,,3367.24,PAGO
6882,2024-03-01,6,127,4,,6387.69,PAGO
6883,2024-03-01,9,141,7,,3838.65,Pago
6884,2024-03-01,1,105,7,,2443.94,Pago
6885,2024-03-01,2,108,6,,11559.45,PAGO
6886,2024-03-01,4,118,1,,1294.18,Paga
6887,2024-03-01,3,112,9,,13517.6,PAGO
6888,2024-03-02,3,114,8,,5074.6,Pago
6889,2024-03-02,3,111,8,,7962.93,Paga
6890,2024-03-02,5,122,15,,980.18,Paga
6891,2024-03-02,1,104,10,,405.57,Pago
6892,2024-03-02,3,115,19,,463.42,Pago
6893,2024-03-02,9,144,13,,765.86,Paga
6894,2024-03-03,5,121,16,,2445.55,PAGO
6895,2024-03-03,8,137,11,,1875.19,Paga
6896,2024-03-03,3,113,1,,1027.12,Pago
6897,2024-03-03,4,117,3,,6043.23,Paga
6898,2024-03-03,1,105,5,,3644.05,Paga
6899,2024-03-03,5,124,12,,1506.49,Pago
6900,2024-03-04,3,114,14,,4097.66,Pago
6901,2024-03-04,9,145,6,,1673.46,PAGO
6902,2024-03-04,8,139,8,,1754.42,PAGO
6903,2024-03-04,10,150,8,,4212.03,Pago
6904,2024-03-04,9,141,17,,3707.41,Pago
6905,2024-03-04,10,147,7,,11124.44,PAGO
6906,2024-03-04,3,114,17,,5619.6,Paga
6907,2024-03-04,1,104,2,,713.48,PAGO
6908,2024-03-04,5,122,12,,1961.71,Pago
6909,2024-03-04,8,137,20,,1895.37,PAGO
6910,2024-03-04,999,130,14,,776.42,Pago
6911,2024-03-04,10,150,7,,3090.23,Pago
6912,2024-03-04,6,127,2,,4937.38,Paga
6913,2024-03-04,6,126,1,,287.13,PAGO
6914,2024-03-04,8,139,18,,1074.92,PAGO
6915,2024-03-04,9,143,19,,2329.12,PAGO
6916,2024-03-04,10,150,7,,8235.13,Paga
6917,2024-03-04,6,129,14,,4956.25,Paga
6918,2024-03-04,3,111,11,,2358.83,Pago
6919,2024-03-04,10,148,18,,5167.35,Paga
6920,2024-03-05,5,125,12,,29192.1,Pago
6921,2024-03-05,4,116,12,,933.87,Pago
6922,2024-03-05,6,126,2,,76.69,Pago
6923,2024-03-05,6,130,4,,507.71,Paga
6924,2024-03-05,10,149,12,,12579.72,PAGO
6925,2024-03-05,2,106,16,,338.86,Paga
6926,2024-03-05,5,123,14,,1196.84,Pago
6927,2024-03-05,4,119,20,,4781.55,PAGO
6928,2024-03-05,1,103,3,,3100.96,Paga
6929,2024-03-05,8,137,5,,3983.14,Pago
6930,2024-03-05,4,118,16,,1162.63,PAGO
6931,2024-03-05,9,144,7,,914.44,Pago
6932,2024-03-05,3,112,4,,10416.26,PAGO
6933,2024-03-05,3,115,17,,86.08,Pago
6934,2024-03-05,10,150,10,,7875.99,Paga
6935,2024-03-05,8,138,3,,4509.3,Pago
6936,2024-03-05,3,114,14,,7119.03,PAGO
6937,2024-03-05,4,119,3,,5455.74,Pago
6938,2024-03-05,2,108,8,,16142.32,Pago
6939,2024-03-05,2,106,13,,1794.47,PAGO
6940,2024-03-05,3,112,11,,3172.98,Paga
6941,2024-03-05,10,148,1,,14773.31,Pago
6942,2024-03-05,4,120,8,,1382.1,Pago
6943,2024-03-06,5,125,3,,39277.53,PAGO
6944,2024-03-06,1,101,5,,693.48,PAGO
6945,2024-03-06,5,121,18,,1942.2,Pago
6946,2024-03-06,2,109,9,,968.5,PAGO
6947,2024-03-06,7,131,16,,5958.42,PAGO
6948,2024-03-06,9,144,7,,766.99,PAGO
6949,2024-03-06,3,111,19,,2683.46,PAGO
6950,2024-03-06,8,136,1,,1207.91,Pago
6951,2024-03-06,5,122,16,,1946.15,PAGO
6952,2024-03-06,5,122,10,,2138.17,Paga
6953,2024-03-06,3,111,3,,921.07,Paga
6954,2024-03-06,1,101,1,,941.34,Paga
6955,2024-03-06,2,106,7,,1243.51,Pago
6956,2024-03-06,2,107,15,,5030.4,Paga
6957,2024-03-06,10,148,16,,6130.53,PAGO
6958,2024-03-06,3,112,12,,10987.69,PAGO
6959,2024-03-06,7,134,16,,674.0,Pago
6960,2024-03-06,7,131,18,,8963.12,PAGO
6961,2024-03-06,10,150,15,,5722.95,PAGO
6962,2024-03-06,8,139,12,,1257.02,Paga
6963,2024-03-06,2,107,3,,6751.06,Paga
6964,2024-03-06,3,112,18,,10080.89,Pago
6965,2024-03-07,10,149,2,,22150.91,Pago
6966,2024-03-07,5,125,9,,32148.27,Pago
6967,2024-03-07,6,126,11,,209.56,Paga
6968,2024-03-07,9,144,15,,954.11,Pago
6969,2024-03-07,4,118,1,,1106.37,PAGO
6970,2024-03-07,8,140,2,,1417.45,Paga
6971,2024-03-07,4,116,11,,1586.99,Paga
6972,2024-03-07,9,143,4,,2473.5,PAGO
6973,2024-03-07,9,143,5,,1443.75,Paga
6974,2024-03-07,1,103,20,,3350.79,Paga
6975,2024-03-07,4,117,3,,5292.94,Paga
6976,2024-03-07,10,148,8,,8026.6,Paga
6977,2024-03-07,9,143,1,,3088.09,Paga
6978,2024-03-07,3,111,3,,6067.72,PAGO
6979,2024-03-07,6,127,9,,5375.91,PAGO
6980,2024-03-07,999,111,12,,5682.19,Paga
6981,2024-03-07,6,128,11,,15557.62,PAGO
6982,2024-03-07,5,123,15,,4266.79,Pago
6983,2024-03-07,9,145,15,,1684.05,Paga
6984,2024-03-08,6,127,17,,6095.63,Pago
6985,2024-03-08,10,147,5,,8621.27,PAGO
6986,2024-03-08,2,106,5,,1410.4,Paga
6987,2024-03-08,1,103,10,,2032.5,PAGO
6988,2024-03-08,8,136,10,,3462.78,Pago
6989,2024-03-08,7,131,16,,8724.87,Paga
6990,2024-03-08,9,141,4,,3838.76,Paga
6991,2024-03-08,1,103,16,,2827.93,Paga
6992,2024-03-08,2,110,5,,1162.41,Paga
6993,2024-03-08,7,132,16,,2877.9,Paga
6994,2024-03-08,1,103,16,,2844.43,Paga
6995,2024-03-08,2,106,17,,1507.81,Pago
6996,2024-03-08,8,139,8,,1801.46,Pago
6997,2024-03-08,3,113,10,,609.57,Pago
6998,2024-03-08,5,122,15,,2285.99,Pago
6999,2024-03-08,4,117,14,,3501.73,Paga
7000,2024-03-08,9,145,9,,2187.0,Paga
7001,2024-03-08,10,146,2,,20095.25,PAGO
7002,2024-03-08,5,122,15,,1632.22,Pago
7003,2024-03-08,8,140,17,,1311.16,PAGO
7004,2024-03-08,10,150,19,,2713.22,Paga
7005,2024-03-08,3,113,17,,613.83,Paga
7006,2024-03-08,2,106,7,,1693.64,PAGO
7007,2024-03-08,1,101,8,,1267.49,Paga
7008,2024-03-08,3,112,12,,3546.72,Paga
7009,2024-03-09,2,110,15,,2010.43,Pago
7010,2024-03-09,6,130,2,,529.08,Paga
7011,2024-03-09,1,102,9,,9084.91,Paga
7012,2024-03-09,4,117,16,,3801.65,Paga
7013,2024-03-09,5,121,11,,2447.76,PAGO
7014,2024-03-10,1,102,5,,8839.94,Pago
7015,2024-03-10,3,112,9,,4043.4,Paga
7016,2024-03-10,2,106,5,,470.31,Pago
7017,2024-03-10,1,104,8,,58.69,Pago
7018,2024-03-10,7,135,12,,3029.27,Pago
7019,2024-03-10,3,112,10,,3442.34,PAGO
7020,2024-03-10,5,122,15,,1952.15,Paga
7021,2024-03-10,4,118,9,,3004.02,PAGO
7022,2024-03-10,3,113,4,,952.45,Pago
7023,2024-03-11,6,130,10,,1313.4,PAGO
7024,2024-03-11,5,122,3,,1391.41,PAGO
7025,2024-03-11,9,143,11,,3097.75,Paga
7026,2024-03-11,4,119,18,,4815.94,Paga
7027,2024-03-11,3,114,20,,5474.76,PAGO
7028,2024-03-11,6,126,20,,191.51,Paga
7029,2024-03-11,10,148,7,,19479.79,Pago
7030,2024-03-11,3,112,19,,6841.72,Paga
7031,2024-03-11,4,118,7,,2180.18,PAGO
7032,2024-03-11,6,127,11,,5523.95,Pago
7033,2024-03-11,1,104,17,,287.11,Paga
7034,2024-03-11,2,110,15,,1778.09,PAGO
7035,2024-03-11,4,118,5,,1499.97,Paga
7036,2024-03-11,6,127,16,,4841.5,PAGO
7037,2024-03-11,8,139,9,,1268.36,Paga
7038,2024-03-11,10,149,8,,13819.95,PAGO
7039,2024-03-11,1,103,2,,2640.71,Pago
7040,2024-03-12,1,103,13,,2652.14,Pago
7041,2024-03-12,3,114,5,,3732.39,Paga
7042,2024-03-12,8,138,16,,4224.91,Pago
7043,2024-03-12,8,140,12,,687.38,PAGO
7044,2024-03-12,5,124,5,,331.05,Pago
7045,2024-03-12,2,106,1,,1628.93,Paga
7046,2024-03-12,8,137,12,,5798.54,Paga
7047,2024-03-12,4,120,14,,2740.26,Pago
7048,2024-03-12,1,105,8,,4001.58,PAGO
7049,2024-03-12,3,113,19,,615.61,Paga
7050,2024-03-12,3,114,4,,8641.49,Paga
7051,2024-03-12,8,138,13,,1805.17,PAGO
7052,2024-03-12,1,102,8,,8526.78,Pago
7053,2024-03-12,10,148,20,,7944.4,PAGO
7054,2024-03-12,9,145,5,,1013.85,Paga
7055,2024-03-12,8,140,8,,1274.45,Pago
7056,2024-03-12,7,131,19,,9756.76,Paga
7057,2024-03-12,5,125,11,,31212.09,Paga
7058,2024-03-12,5,125,20,,35479.74,Paga
7059,2024-03-12,6,129,6,,7264.8,Pago
7060,2024-03-12,8,137,10,,5128.24,Paga
7061,2024-03-12,3,114,8,,6970.11,PAGO
7062,2024-03-12,3,112,1,,14147.19,Paga
7063,2024-03-12,3,112,13,,9996.27,Pago
7064,2024-03-12,3,114,14,,4405.97,Paga
7065,2024-03-13,1,103,13,,3467.74,Paga
7066,2024-03-13,6,128,18,,8992.99,Pago
7067,2024-03-13,7,132,1,,2162.53,Pago
7068,2024-03-13,6,126,5,,328.83,PAGO
7069,2024-03-13,9,145,10,,859.1,Paga
7070,2024-03-13,6,130,5,,970.41,PAGO
7071,2024-03-13,8,139,6,,1282.66,Paga
7072,2024-03-13,4,120,9,,1840.78,PAGO
7073,2024-03-13,4,117,7,,6829.48,Paga
7074,2024-03-13,3,114,20,,5400.22,Pago
7075,2024-03-13,7,135,4,,2903.3,Paga
7076,2024-03-13,1,101,16,,706.93,Pago
7077,2024-03-13,8,137,9,,1838.56,Pago
7078,2024-03-13,9,144,13,,971.67,PAGO
7079,2024-03-13,6,127,12,,6623.76,Pago
7080,2024-03-13,6,129,12,,4116.07,Pago
7081,2024-03-13,3,111,7,,4746.33,PAGO
7082,2024-03-13,2,110,19,,1242.3,Pago
7083,2024-03-13,6,126,8,,171.95,Pago
7084,2024-03-13,8,139,4,,1929.98,Pago
7085,2024-03-14,10,149,3,,29755.89,Paga
7086,2024-03-14,5,125,15,,30098.28,Pago
7087,2024-03-14,6,130,1,,1422.24,PAGO
7088,2024-03-14,9,142,1,,5529.94,PAGO
7089,2024-03-14,1,105,6,,1676.38,Pago
7090,2024-03-14,1,105,3,,3465.63,Paga
7091,2024-03-14,3,111,12,,4466.11,Paga
7092,2024-03-14,3,112,11,,-9952.61,PAGO
7093,2024-03-14,10,149,8,,24993.37,Pago
7094,2024-03-14,4,116,20,,3307.58,PAGO
7095,2024-03-14,9,144,15,,964.95,Pago
7096,2024-03-14,6,129,7,,7632.14,Pago
7097,2024-03-14,3,112,17,,2672.01,PAGO
7098,2024-03-14,9,141,20,,3691.55,Pago
7099,2024-03-14,5,121,6,,1483.23,Pago
7100,2024-03-14,5,121,2,,2398.95,Pago
7101,2024-03-14,8,140,16,,1362.96,Paga
7102,2024-03-14,6,130,11,,1521.07,Paga
7103,2024-03-15,9,141,18,,3011.01,Pago
7104,2024-03-15,9,142,1,,5345.21,Pago
7105,2024-03-15,10,146,10,,11073.22,Pago
7106,2024-03-15,10,149,13,,11871.46,Pago
7107,2024-03-15,7,135,5,,3684.51,Paga
7108,2024-03-15,8,137,4,,4008.53,Paga
7109,2024-03-15,9,141,5,,2932.05,PAGO
7110,2024-03-15,1,103,18,,3189.84,Pago
7111,2024-03-15,5,123,9,,4179.23,PAGO
7112,2024-03-15,7,132,9,,1086.32,Paga
7113,2024-03-15,4,118,19,,2432.89,Pago
7114,2024-03-15,5,121,13,,1408.92,PAGO
7115,2024-03-15,8,138,18,,4874.61,Paga
7116,2024-03-15,9,144,12,,716.37,PAGO
7117,2024-03-15,9,143,3,,2005.6,PAGO
7118,2024-03-15,2,106,15,,892.94,Paga
7119,2024-03-15,3,114,17,,3672.73,Pago
7120,2024-03-15,8,140,15,,701.46,PAGO
7121,2024-03-15,9,145,15,,2028.43,Pago
7122,2024-03-15,8,136,9,,810.19,Pago
7123,2024-03-15,10,147,14,,10848.74,Pago
7124,2024-03-15,5,123,17,,3300.42,PAGO
7125,2024-03-15,3,113,18,,1180.39,Paga
7126,2024-03-16,5,124,16,,304.11,Pago
7127,2024-03-16,10,147,17,,6195.29,Pago
7128,2024-03-16,8,138,6,,2575.65,PAGO
7129,2024-03-17,10,147,6,,9690.09,Pago
7130,2024-03-17,8,137,4,,6319.5,Paga
7131,2024-03-17,3,113,6,,528.33,Paga
7132,2024-03-17,2,107,1,,10452.67,Pago
7133,2024-03-17,9,143,19,,2036.15,PAGO
7134,2024-03-17,6,130,5,,584.22,Pago
7135,2024-03-18,3,113,1,,953.15,Paga
7136,2024-03-18,1,105,1,,3118.96,PAGO
7137,2024-03-18,6,129,14,,7772.78,Pago
7138,2024-03-18,10,146,1,,18955.67,Pago
7139,2024-03-18,4,118,13,,997.57,Pago
7140,2024-03-18,6,127,11,,4375.03,PAGO
7141,2024-03-18,7,135,20,,3502.26,PAGO
7142,2024-03-18,8,139,16,,1869.46,Pago
7143,2024-03-18,1,104,9,,82.98,Paga
7144,2024-03-18,7,131,8,,10231.44,Pago
7145,2024-03-18,8,136,19,,3479.31,Paga
7146,2024-03-18,2,109,7,,4469.78,Paga
7147,2024-03-18,7,135,13,,4782.62,PAGO
7148,2024-03-18,4,120,14,,4641.7,Paga
7149,2024-03-18,3,111,16,,7308.44,Paga
7150,2024-03-18,5,121,12,,2004.2,Paga
7151,2024-03-18,9,144,5,,628.9,PAGO
7152,2024-03-18,5,125,3,,35866.5,Paga
7153,2024-03-18,5,122,8,,1573.68,Paga
7154,2024-03-18,2,108,20,,4948.61,PAGO
7155,2024-03-19,9,144,9,,462.53,Pago
7156,2024-03-19,10,147,5,,3280.5,Pago
7157,2024-03-19,4,117,17,,5245.57,PAGO
7158,2024-03-19,3,111,1,,2923.92,Pago
7159,2024-03-19,8,136,1,,1213.7,Pago
7160,2024-03-19,5,123,12,,4307.88,Paga
7161,2024-03-19,7,134,3,,2339.69,Paga
7162,2024-03-19,6,128,13,,9104.63,Paga
7163,2024-03-19,7,131,18,,4615.36,Paga
7164,2024-03-19,10,147,13,,7978.94,Pago
7165,2024-03-19,5,123,16,,2428.63,Paga
7166,2024-03-19,8,139,14,,2077.98,Paga
7167,2024-03-19,7,134,13,,2208.79,Paga
7168,2024-03-19,1,105,17,,2558.37,Pago
7169,2024-03-19,6,127,11,,5758.35,Paga
7170,2024-03-19,6,127,2,,4211.83,Paga
7171,2024-03-19,5,125,16,,34348.08,PAGO
7172,2024-03-19,999,142,16,,5983.21,PAGO
7173,2024-03-19,3,114,9,,4204.45,PAGO
7174,2024-03-19,3,112,18,,2561.84,Pago
7175,2024-03-19,6,126,6,,150.81,PAGO
7176,2024-03-19,10,150,8,,5473.01,PAGO
7177,2024-03-19,9,144,2,,860.33,Paga
7178,2024-03-19,1,104,10,,650.3,Pago
7179,2024-03-20,999,132,6,,2377.22,Pago
7180,2024-03-20,2,108,3,,8061.36,Pago
7181,2024-03-20,9,142,8,,6999.56,Pago
7182,2024-03-20,1,101,17,,662.74,Pago
7183,2024-03-20,5,121,17,,1360.92,Paga
7184,2024-03-20,9,143,11,,1726.47,Paga
7185,2024-03-20,6,127,5,,6089.59,Paga
7186,2024-03-20,10,149,9,,10295.52,Pago
7187,2024-03-20,4,119,12,,4043.06,Paga
7188,2024-03-20,8,140,15,,658.91,Pago
7189,2024-03-20,10,150,15,,3197.61,PAGO
7190,2024-03-20,2,107,14,,4945.87,Paga
7191,2024-03-20,10,149,7,,29414.29,Pago
7192,2024-03-20,9,145,18,,1168.64,PAGO
7193,2024-03-20,7,133,18,,416.1,PAGO
7194,2024-03-20,3,113,2,,1139.01,Paga
7195,2024-03-20,2,110,4,,1613.87,PAGO
7196,2024-03-20,7,132,20,,1512.09,Paga
7197,2024-03-20,5,124,19,,931.36,Pago
7198,2024-03-20,4,119,18,,5008.54,PAGO
7199,2024-03-20,5,122,4,,1435.87,Paga
7200,2024-03-20,8,140,16,,1077.88,Paga
7201,2024-03-21,2,106,3,,496.67,Paga
7202,2024-03-21,10,146,11,,18593.51,PAGO
7203,2024-03-21,3,111,15,,1990.26,PAGO
7204,2024-03-21,3,111,12,,7371.79,Pago
7205,2024-03-21,2,110,12,,295.37,Paga
7206,2024-03-21,7,132,9,,3030.9,PAGO
7207,2024-03-21,7,132,13,,1206.36,Pago
7208,2024-03-21,6,129,8,,5152.22,PAGO
7209,2024-03-21,10,147,2,,11861.41,Paga
7210,2024-03-21,9,142,5,,5219.87,PAGO
7211,2024-03-21,7,132,18,,1672.19,PAGO
7212,2024-03-21,2,108,16,,2826.1,Pago
7213,2024-03-21,6,128,17,,17444.0,PAGO
7214,2024-03-21,5,121,2,,1877.87,Pago
7215,2024-03-21,3,113,12,,682.14,Pago
7216,2024-03-21,1,104,20,,260.01,Pago
7217,2024-03-22,4,117,19,,4850.69,PAGO
7218,2024-03-22,10,149,9,,8537.76,Paga
7219,2024-03-22,1,103,3,,3391.81,Pago
7220,2024-03-22,1,105,4,,1536.07,Paga
7221,2024-03-22,9,142,8,,-5089.02,Paga
7222,2024-03-22,3,114,8,,5060.36,PAGO
7223,2024-03-22,8,139,15,,1038.28,Paga
7224,2024-03-22,7,131,12,,6094.5,Paga
7225,2024-03-22,8,137,18,,3187.77,Paga
7226,2024-03-22,2,108,6,,13033.44,Pago
7227,2024-03-22,7,134,8,,1298.78,Paga
7228,2024-03-22,10,147,5,,10087.05,PAGO
7229,2024-03-22,10,148,2,,6867.71,PAGO
7230,2024-03-22,3,111,4,,3158.52,PAGO
7231,2024-03-22,4,118,8,,3042.37,Pago
7232,2024-03-22,10,146,20,,13733.28,Paga
7233,2024-03-22,9,145,17,,1630.45,Paga
7234,2024-03-22,3,113,7,,993.59,Paga
7235,2024-03-22,4,120,20,,1279.48,Pago
7236,2024-03-23,1,102,20,,9799.69,Pago
7237,2024-03-23,2,107,20,,11857.17,Paga
7238,2024-03-23,4,120,11,,3787.27,Paga
7239,2024-03-23,8,136,3,,3351.91,Pago
7240,2024-03-23,2,109,6,,4279.53,Pago
7241,2024-03-23,1,104,11,,692.28,PAGO
7242,2024-03-23,10,146,9,,5917.16,PAGO
7243,2024-03-24,4,119,13,,2255.93,Pago
7244,2024-03-24,5,123,19,,1728.63,Pago
7245,2024-03-24,7,135,6,,2196.79,Pago
7246,2024-03-24,1,101,6,,1195.08,Pago
7247,2024-03-24,8,139,11,,1692.05,Pago
7248,2024-03-25,8,140,17,,379.83,PAGO
7249,2024-03-25,8,140,4,,843.33,Paga
7250,2024-03-25,1,105,18,,4248.01,Pago
7251,2024-03-25,6,127,19,,4118.48,Pago
7252,2024-03-25,1,101,5,,1498.4,Pago
7253,2024-03-25,6,130,16,,1569.41,Paga
7254,2024-03-25,8,138,18,,2134.75,Paga
7255,2024-03-25,7,131,10,,6534.06,PAGO
7256,2024-03-25,8,136,14,,1299.85,Paga
7257,2024-03-25,4,117,13,,2694.77,Paga
7258,2024-03-25,6,129,10,,8061.86,PAGO
7259,2024-03-25,2,108,7,,9175.44,Paga
7260,2024-03-25,6,126,7,,168.28,Paga
7261,2024-03-25,6,126,12,,287.99,PAGO
7262,2024-03-25,2,109,13,,2264.77,PAGO
7263,2024-03-25,6,130,14,,977.49,PAGO
7264,2024-03-25,6,129,8,,2581.95,PAGO
7265,2024-03-25,4,119,6,,4719.78,Pago
7266,2024-03-26,5,125,3,,28844.31,Pago
7267,2024-03-26,1,105,11,,1979.27,Pago
7268,2024-03-26,2,108,19,,10116.51,Paga
7269,2024-03-26,6,127,8,,5359.48,Pago
7270,2024-03-26,8,139,3,,1143.78,Paga
7271,2024-03-26,5,122,7,,2645.71,Paga
7272,2024-03-26,1,102,2,,10475.31,Paga
7273,2024-03-26,9,141,5,,2831.02,Paga
7274,2024-03-26,3,115,1,,301.8,Pago
7275,2024-03-26,10,147,10,,5936.18,Pago
7276,2024-03-26,4,120,12,,1611.32,PAGO
7277,2024-03-26,1,101,10,,1574.45,PAGO
7278,,10,149,9,,27750.94,PAGO
7279,2024-03-26,1,104,19,,653.95,PAGO
7280,2024-03-26,6,127,15,,5810.37,PAGO
7281,2024-03-26,9,142,10,,6148.08,PAGO
7282,2024-03-26,8,139,1,,1224.23,PAGO
7283,2024-03-26,1,104,10,,429.33,Paga
7284,2024-03-26,7,134,20,,2459.14,Paga
7285,2024-03-26,5,125,1,,28329.72,PAGO
7286,2024-03-26,10,148,17,,7365.79,Paga
7287,2024-03-26,3,113,17,,1095.96,Pago
7288,2024-03-27,6,130,14,,689.23,PAGO
7289,2024-03-27,3,115,13,,264.53,Pago
7290,2024-03-27,7,135,7,,7130.86,Pago
7291,2024-03-27,3,113,16,,592.72,Pago
7292,2024-03-27,4,118,18,,2738.17,Paga
7293,2024-03-27,10,147,9,,6998.98,Pago
7294,2024-03-27,8,137,8,,2462.18,PAGO
7295,2024-03-27,5,123,14,,4038.38,Paga
7296,2024-03-27,7,131,10,,1982.71,Pago
7297,2024-03-27,10,149,13,,9912.55,Pago
7298,2024-03-27,9,144,13,,459.72,PAGO
7299,2024-03-27,9,145,6,,2129.17,PAGO
7300,2024-03-27,5,123,1,,3035.06,Paga
7301,2024-03-27,4,120,14,,2440.91,PAGO
7302,2024-03-27,10,148,8,,10673.41,Pago
7303,2024-03-27,5,123,18,,974.08,PAGO
7304,2024-03-27,4,117,8,,7147.38,PAGO
7305,2024-03-27,9,141,7,,2681.96,PAGO
7306,2024-03-27,5,124,5,,931.24,Pago
7307,2024-03-27,4,119,8,,5827.78,PAGO
7308,2024-03-27,10,150,6,,8359.95,Pago
7309,2024-03-28,1,101,17,,1078.33,Pago
7310,2024-03-28,6,127,5,,4093.24,PAGO
7311,2024-03-28,4,120,7,,1397.62,Pago
7312,2024-03-28,2,107,7,,4044.84,Paga
7313,2024-03-28,2,108,18,,19780.52,PAGO
7314,2024-03-28,3,111,6,,1842.92,Pago
7315,2024-03-28,4,116,16,,2332.28,Paga
7316,2024-03-28,3,111,20,,6769.7,Pago
7317,2024-03-28,6,130,4,,429.07,Pago
7318,2024-03-28,8,139,19,,1544.09,Paga
7319,2024-03-28,1,101,4,,1548.73,PAGO
7320,2024-03-28,10,146,11,,24024.35,Paga
7321,2024-03-28,4,117,17,,7603.57,Paga
7322,2024-03-28,4,118,16,,3476.21,PAGO
7323,2024-03-28,2,108,10,,23045.77,Paga
7324,2024-03-28,8,138,4,,2741.45,Pago
7325,,8,136,18,,3203.94,PAGO
7326,2024-03-28,8,136,18,,986.79,Pago
7327,2024-03-29,1,103,8,,2079.84,PAGO
7328,2024-03-29,9,141,7,,3791.57,PAGO
7329,2024-03-29,5,125,7,,34622.69,Pago
7330,2024-03-29,3,111,1,,3415.25,PAGO
7331,2024-03-29,1,103,7,,3291.68,PAGO
7332,2024-03-29,3,113,8,,867.68,PAGO
7333,2024-03-29,3,113,13,,305.59,Paga
7334,2024-03-29,3,113,6,,262.31,Pago
7335,2024-03-29,2,107,15,,2672.88,Paga
7336,2024-03-29,10,148,17,,15608.75,Pago
7337,2024-03-29,4,117,1,,7288.49,Paga
7338,2024-03-29,2,106,4,,901.34,PAGO
7339,2024-03-29,2,109,18,,4452.7,Paga
7340,2024-03-29,7,132,6,,3373.33,Pago
7341,2024-03-29,6,126,13,,123.25,PAGO
7342,,5,122,1,,1437.54,Pago
7343,2024-03-29,3,112,10,,3009.95,PAGO
7344,2024-03-29,2,109,7,,3337.35,Paga
7345,2024-03-30,1,103,12,,3418.14,Pago
7346,2024-03-30,4,116,3,,2550.84,Paga
7347,2024-03-30,1,103,11,,2041.2,Paga
7348,2024-03-30,1,105,6,,2278.37,Paga
7349,2024-03-30,9,143,15,,1914.72,Paga
7350,2024-03-30,1,102,9,,11126.68,PAGO
7351,2024-03-30,7,134,1,,1680.94,Pago
7352,2024-03-30,9,142,15,,6990.47,PAGO
7353,2024-03-31,5,123,17,,3873.88,Paga
7354,2024-03-31,4,118,3,,1684.72,Pago
7355,2024-03-31,8,137,20,,3709.33,Paga
7356,2024-03-31,8,137,18,,6149.24,Pago
7357,2024-03-31,3,115,18,,61.61,PAGO
7358,2024-03-31,4,117,3,,1570.73,Pago
7359,2024-04-01,2,107,7,,4184.0,Paga
7360,2024-04-01,7,135,20,,1732.76,PAGO
7361,2024-04-01,1,103,2,,2044.21,Paga
7362,2024-04-01,7,133,16,,409.17,PAGO
7363,2024-04-01,5,124,3,,1502.96,PAGO
7364,2024-04-01,8,136,18,,2538.05,Paga
7365,2024-04-01,6,129,18,,6183.81,PAGO
7366,2024-04-01,7,132,6,,2503.04,Pago
7367,2024-04-01,5,121,20,,1450.88,PAGO
7368,2024-04-01,1,103,3,,2952.08,PAGO
7369,2024-04-01,4,120,4,,4930.65,PAGO
7370,2024-04-01,10,146,9,,23278.28,Pago
7371,2024-04-01,6,129,13,,5749.01,PAGO
7372,2024-04-01,8,139,19,,1148.97,Pago
7373,2024-04-01,6,127,1,,4803.92,Paga
7374,2024-04-01,2,109,15,,1176.63,Pago
7375,2024-04-01,7,133,15,,862.88,Paga
7376,2024-04-01,1,102,7,,11537.24,PAGO
7377,2024-04-02,1,103,8,,3055.95,Paga
7378,2024-04-02,5,124,15,,1057.2,Pago
7379,2024-04-02,8,137,5,,3112.98,Pago
7380,2024-04-02,1,105,19,,4252.22,PAGO
7381,2024-04-02,3,115,18,,170.5,PAGO
7382,2024-04-02,8,137,16,,3303.8,PAGO
7383,2024-04-02,3,114,20,,8679.88,PAGO
7384,2024-04-02,4,117,16,,5586.03,Paga
7385,2024-04-02,1,102,1,,10800.11,Paga
7386,2024-04-02,10,147,14,,7965.6,Paga
7387,2024-04-02,4,120,13,,4199.64,Paga
7388,2024-04-02,5,125,15,,29289.97,Pago
7389,2024-04-02,4,120,13,,3228.95,Paga
7390,2024-04-02,6,127,3,,6130.34,PAGO
7391,2024-04-02,9,145,13,,1266.09,Paga
7392,2024-04-02,3,112,8,,8416.51,Paga
7393,2024-04-02,4,118,6,,3216.38,Paga
7394,2024-04-02,1,101,8,,1116.52,Pago
7395,2024-04-02,5,121,5,,821.71,PAGO
7396,2024-04-02,2,108,11,,14430.52,PAGO
7397,2024-04-02,3,114,17,,3088.35,Pago
7398,2024-04-02,9,144,7,,468.27,Pago
7399,2024-04-02,6,129,9,,2709.0,Paga
7400,2024-04-02,6,128,10,,15992.13,Pago
7401,2024-04-03,5,123,3,,4255.86,Pago
7402,2024-04-03,2,109,10,,3016.19,Paga
7403,2024-04-03,10,148,6,,11648.82,Paga
7404,2024-04-03,2,110,6,,1422.4,Paga
7405,2024-04-03,5,124,12,,656.46,Pago
7406,2024-04-03,2,107,14,,8052.42,Pago
7407,2024-04-03,5,124,9,,1262.52,Pago
